DateTime,Windspeed,Air Temperature,Evaporation,Humidity,Pressure,Precipitation,Maximum Temperature,Minimum Temperature,Provinces
2018/09/04,3.923088707,288.65,445.5,0.003125,84900,0,293.1,282.175,FreeState
2018/09/05,5.47185983,293.775,581,0.00415,84812.5,0,297.15,288.675,FreeState
2018/09/06,5.32318044,291.9,734,0.0041,84650,0,295.675,289.425,FreeState
2018/09/07,1.95016025,283.2,314.25,0.003275,84680,1.00E-06,288.3,279.675,FreeState
2018/09/08,3.346079796,276.975,336.25,0.0026,84932.5,0,280.9,273.125,FreeState
2018/09/09,2.94300017,275.575,250.5,0.00205,85350,0,280.325,270.425,FreeState
2018/09/10,1.127497228,280.675,367.75,0.001725,85300,0,288.25,273.725,FreeState
2018/09/11,3.390612039,284.75,414.25,0.001375,85152.5,0,289.325,277.375,FreeState
2018/09/12,4.111721051,288.35,513.25,0.0015,84955,0,293.575,282,FreeState
2018/09/13,3.575699232,286.725,532.5,0.00105,84987.5,0,291.9,279.55,FreeState
2018/09/14,3.350839447,286.55,480,0.001925,84997.5,0,292.175,278.825,FreeState
2018/09/15,4.143443616,290.825,542.25,0.00215,84940,0,296.7,282.625,FreeState
2018/09/16,4.409152413,293.175,608,0.00035,84782.5,0,298.025,286.2,FreeState
2018/09/17,5.042320894,289.7,670.25,0.002,84665,0,296.1,283.475,FreeState
2018/09/18,3.633610463,291.55,593.5,0.00245,84700,0,298.45,284.35,FreeState
2018/09/19,3.549735906,289.25,703.75,0.00245,85115,0,294.325,282.675,FreeState
2018/09/20,1.601951934,288.975,441.25,0.00415,85187.5,0,294.625,281.575,FreeState
2018/09/21,3.288236609,292.675,432.75,0.0049,85057.5,0,296.625,285.775,FreeState
2018/09/22,3.727348253,295.45,548.75,0.005275,84930,0,299.05,290.2,FreeState
2018/09/23,4.548969664,294.55,674.5,0.00405,85067.5,0,299.575,290.2,FreeState
2018/09/24,3.667509373,295.45,530.5,0.00375,85060,0,298.725,290.525,FreeState
2018/09/25,5.411215205,294.625,724.75,0.004675,84867.5,0,298.625,291.125,FreeState
2018/09/26,3.579455266,292.675,632.75,0.003525,84920,0,298.925,286.15,FreeState
2018/09/27,3.354101966,293.225,644,0.0033,84975,0,299.35,286.5,FreeState
2018/09/28,2.229910312,293.375,577.75,0.003175,85135,0,298.6,287.475,FreeState
2018/09/29,3.363406012,291.35,527.5,0.0049,85432.5,0,296.025,284.9,FreeState
2018/09/30,3.788964238,291.925,474.75,0.0061,85605,0,296.95,287.375,FreeState
2018/10/01,3.15634282,291.175,482.75,0.004575,85377.5,0,295.125,285.9,FreeState
2018/10/02,3.324154028,293.95,710.75,0.004525,85200,0,298.075,289.85,FreeState
2018/10/03,5.505678886,287.825,653.5,0.004275,85347.5,0,293.1,283.475,FreeState
2018/10/04,3.674659848,284.025,459.5,0.003225,85557.5,0,289.325,279.075,FreeState
2018/10/05,1.011496416,285.575,432.75,0.004425,85490,0,291.225,279.05,FreeState
2018/10/06,0.828024758,288.6,471.5,0.004625,85472.5,0,293.95,281.375,FreeState
2018/10/07,1.18163023,291.9,522.5,0.0047,85375,0,296.625,284.925,FreeState
2018/10/08,2.452167409,293.75,555.75,0.00365,85252.5,0,298.075,288.975,FreeState
2018/10/09,3.275858666,296.5,602.5,0.00365,85105,0,300.075,291.525,FreeState
2018/10/10,2.251249653,296.875,605.75,0.003275,85110,0,300.95,291.725,FreeState
2018/10/11,3.843338393,298.475,747,0.003225,84960,0,302.6,293.65,FreeState
2018/10/12,0.055901699,298.1,649.75,0.0049,84882.5,0,302.375,292,FreeState
2018/10/13,4.681412714,293.625,486.25,0.006425,85012.5,0,295.475,290.325,FreeState
2018/10/14,4.251176308,291.325,484.5,0.006925,84885,0,294.575,288.575,FreeState
2018/10/15,3.660344929,289.8,615,0.00375,84955,0,295.65,284.425,FreeState
2018/10/16,3.154857366,291.9,668,0.002725,84945,0,297.75,284.4,FreeState
2018/10/17,1.957836816,291.55,597.25,0.004575,84747.5,0,296.05,285.35,FreeState
2018/10/18,0.566789202,290.675,469.5,0.0053,84852.5,0,295.85,285.35,FreeState
2018/10/19,1.152443057,296.475,627.75,0.00355,84882.5,0,301.4,289.35,FreeState
2018/10/20,5.534550569,292.15,708.25,0.006025,85252.5,0,296.425,288.2,FreeState
2018/10/21,5.048328931,290.825,677.25,0.00465,85620,0,295.075,285.925,FreeState
2018/10/22,3.506155302,289.225,536.5,0.0036,85837.5,0,293.95,284.375,FreeState
2018/10/23,1.488497565,286.825,513.5,0.00475,85885,0,292.275,280.95,FreeState
2018/10/24,0.675,287.95,393.5,0.0043,85562.5,0,294.9,279.825,FreeState
2018/10/25,0.090138782,290.575,485.5,0.004875,85537.5,0,297.175,282.65,FreeState
2018/10/26,2.093591412,296.025,476,0.005425,85597.5,0,303.125,287.45,FreeState
2018/10/27,1.835755975,295.2,555.5,0.0066,85542.5,0,299.575,289.2,FreeState
2018/10/28,1.325235828,296.375,618,0.0068,85362.5,0,301.1,290.9,FreeState
2018/10/29,3.945329517,300.75,835.75,0.004275,84852.5,0,304.15,295.875,FreeState
2018/10/30,5.038911093,294.825,851.25,0.00515,84527.5,0,299,292.675,FreeState
2018/10/31,2.384585918,291.675,620.75,0.0042,84347.5,0,296.95,285.925,FreeState
2018/11/01,1.723731418,290.75,637.75,0.00365,84667.5,0,295.475,285.425,FreeState
2018/11/02,2.2588714,289.425,446.5,0.00585,85042.5,0,294.25,282.675,FreeState
2018/11/03,3.953637566,293.975,637.5,0.006,85035,0,297.675,288.425,FreeState
2018/11/04,4.640177798,292.55,617.5,0.00675,84802.5,0,295.825,289.375,FreeState
2018/11/05,4.667038676,295.325,960.25,0.004225,84550,0,299.125,289.675,FreeState
2018/11/06,1.693553955,286.475,501.25,0.00275,85045,0,290.85,283.65,FreeState
2018/11/07,2.953493694,287.4,554,0.0034,85405,0,292.325,281.4,FreeState
2018/11/08,2.125,288.525,545.25,0.0047,85350,0,294.375,282.4,FreeState
2018/11/09,0.125,292.625,562.25,0.00545,85245,0,298.425,284.55,FreeState
2018/11/10,2.180166278,294.85,672.5,0.00385,85170,0,299.75,289.675,FreeState
2018/11/11,1.945828872,297.7,647.75,0.00385,85147.5,0,301.475,290.725,FreeState
2018/11/12,4.217893432,300.2,871.75,0.00455,85320,0,303.325,295.825,FreeState
2018/11/13,2.548774215,300.475,778.5,0.004575,85067.5,0,304.725,296.025,FreeState
2018/11/14,1.860779407,300.55,595.25,0.004825,84840,0,305.5,295.35,FreeState
2018/11/15,1.711176496,298.6,603.5,0.005,84945,0,304.525,293.775,FreeState
2018/11/16,2.413503677,301.375,711.25,0.00495,85125,0,306.275,295.3,FreeState
2018/11/17,2.308679276,300.025,838.25,0.0045,84955,0,306.5,293.525,FreeState
2018/11/18,1.282819161,299.35,708.5,0.004975,84785,0,304.25,292.35,FreeState
2018/11/19,5.147875776,301.1,1077.5,0.004675,84822.5,0,304.7,296.775,FreeState
2018/11/20,5.420332093,296.35,919.5,0.006475,84742.5,0,298.975,293.575,FreeState
2018/11/21,2.366035714,292.275,699,0.005675,84757.5,0,296.525,288.375,FreeState
2018/11/22,0.939414711,289.875,483.5,0.006175,84855,0,295.45,283.175,FreeState
2018/11/23,3.497588455,296.25,698.5,0.0056,84907.5,0,300.075,290.325,FreeState
2018/11/24,3.482276554,299.275,758.25,0.007275,84957.5,0,302.525,294.45,FreeState
2018/11/25,5.115478961,299.825,938.75,0.006575,85000,0,302.35,296.45,FreeState
2018/11/26,4.350071838,298.725,842.75,0.0061,84772.5,0,301.325,295.175,FreeState
2018/11/27,4.01076676,298.75,776.25,0.00805,84737.5,0,301.125,296.25,FreeState
2018/11/28,1.831154008,294.15,655.75,0.00615,84942.5,0,298.075,290.4,FreeState
2018/11/29,3.534915133,296.2,654,0.008175,85110,0,299.375,290.5,FreeState
2018/11/30,5.907886678,297.475,861.5,0.008275,85117.5,0,300.825,293.4,FreeState
2018/12/01,5.47751084,299.375,846.5,0.0083,84790,0,301.425,296.45,FreeState
2018/12/02,5.192301994,299.55,953,0.0035,84532.5,0,303.05,295.675,FreeState
2018/12/03,4.536587374,295.125,985.5,0.00295,84317.5,0,300.575,291.025,FreeState
2018/12/04,4.350287347,297.8,1027,0.002975,84567.5,0,302.025,290.525,FreeState
2018/12/05,1.785007003,297.925,702,0.00245,84840,0,301.725,290.325,FreeState
2018/12/06,4.316537965,299.2,1026.25,0.005675,84690,0,303.575,295.3,FreeState
2018/12/07,3.67763511,296.85,805,0.007025,84530,0,300.675,293.25,FreeState
2018/12/08,2.268397011,294.075,612.5,0.006825,84605,0,299.25,288.825,FreeState
2018/12/09,0.301039864,293.15,579,0.00885,84752.5,0,297.225,287.5,FreeState
2018/12/10,3.579455266,291.375,446,0.009175,85155,2.72E-05,295,288.075,FreeState
2018/12/11,1.559847749,293.05,521.75,0.008925,85127.5,0,296.275,287.425,FreeState
2018/12/12,3.674659848,297.6,830.5,0.005925,84900,0,302.2,293.025,FreeState
2018/12/13,2.326209363,299.7,904.5,0.005225,85127.5,0,304.8,293.35,FreeState
2018/12/14,3.096066052,301.95,901.5,0.005925,85235,0,306.275,296.225,FreeState
2018/12/15,2.928843628,298.525,917,0.0058,85305,0,303.775,294.775,FreeState
2018/12/16,1.835755975,299.425,736.25,0.00495,85200,0,303.725,292.525,FreeState
2018/12/17,2.36352491,300.55,664.5,0.005475,85072.5,0,304.3,296.1,FreeState
2018/12/18,3.384615931,300.475,772.5,0.00645,84935,0,302.825,296.35,FreeState
2018/12/19,3.819440404,298.35,999.25,0.0044,84802.5,0,303.525,294.4,FreeState
2018/12/20,0.213600094,296.6,606.5,0.009525,84852.5,0,301.35,289.975,FreeState
2018/12/21,3.277670667,298.175,723.75,0.007425,84930,0,302.175,293.925,FreeState
2018/12/22,2.661766331,298.325,904,0.0067,84815,0,304.45,293.5,FreeState
2018/12/23,2.093143569,299.4,750.75,0.005575,84672.5,0,305.5,292.3,FreeState
2018/12/24,3.650085615,302.825,887.75,0.0062,84615,0,306.85,296.425,FreeState
2018/12/25,4.101219331,302.45,948.5,0.004975,84612.5,0,306.55,297.55,FreeState
2018/12/26,4.323482393,301.95,1018.5,0.00445,84697.5,0,306.3,296.325,FreeState
2018/12/27,3.341500411,302.075,1001.25,0.0067,84797.5,0,305.575,297.4,FreeState
2018/12/28,3.454797389,299.175,629.25,0.01075,84975,0,303.725,295.1,FreeState
2018/12/29,4.725264543,292.075,295.25,0.01395,85272.5,0.00014125,293.9,290.925,FreeState
2018/12/30,2.64976414,293.25,275.75,0.012325,85272.5,2.35E-05,294.75,291.075,FreeState
2018/12/31,2.443486239,295.75,442.75,0.010725,85345,7.50E-06,298,292.8,FreeState
2019/01/01,3.264965543,292.45,244.25,0.0132,85312.5,1.58E-05,293.325,291.05,FreeState
2019/01/02,2.200142041,292.65,162.75,0.0155,85080,0.00021075,294.525,291.35,FreeState
2019/01/03,4.593269533,291.35,182.5,0.0151,85090,0.000185,292.85,289.875,FreeState
2019/01/04,4.155192535,291.575,256.5,0.0144,85022.5,7.15E-05,293.35,290.05,FreeState
2019/01/05,1.020110288,294.875,412.75,0.01185,84820,0,298.125,290.875,FreeState
2019/01/06,2.150145344,296.8,409.75,0.0118,84802.5,0,300.75,291.9,FreeState
2019/01/07,4.152709959,297.5,592.5,0.011275,84647.5,0,300.15,294.075,FreeState
2019/01/08,2.175143673,296.675,537.75,0.00975,84442.5,0,300.2,293.35,FreeState
2019/01/09,3.481738072,299.525,794,0.007625,84425,0,302.75,294.7,FreeState
2019/01/10,3.715676251,297.65,817.25,0.006175,84592.5,0,302.075,293.65,FreeState
2019/01/11,3.834872879,298.325,907.75,0.0049,84420,0,301.75,293.35,FreeState
2019/01/12,2.613666008,298.275,832.75,0.005525,84512.5,0,302.5,292.75,FreeState
2019/01/13,2.598677548,298.525,688.75,0.006025,84722.5,0,302.925,292.95,FreeState
2019/01/14,2.683863819,300.575,749,0.006775,84725,0,305.025,295.35,FreeState
2019/01/15,1.845602883,299.95,756,0.007275,84760,0,303.925,294.575,FreeState
2019/01/16,2.607920628,299,520,0.011025,84810,0,302.95,295.325,FreeState
2019/01/17,2.360746704,299.05,594.75,0.009925,84655,0,303,295.2,FreeState
2019/01/18,3.860051813,300.075,940.5,0.00695,84582.5,0,303.6,296.025,FreeState
2019/01/19,2.528339376,296.15,777.75,0.007325,84900,0,300.8,292.2,FreeState
2019/01/20,3.085854825,294.475,519,0.00955,85245,0,297.75,290.75,FreeState
2019/01/21,2.801785145,295.9,593.5,0.0081,85167.5,0,299.525,291.325,FreeState
2019/01/22,2.167083293,298.75,628.25,0.00725,84897.5,0,301.775,294.35,FreeState
2019/01/23,2.127204739,300.425,748.25,0.007125,84737.5,0,304.175,296.775,FreeState
2019/01/24,1.285739087,299.5,649,0.0087,84620,0,304.525,295.25,FreeState
2019/01/25,2.378287199,300.05,768.25,0.007525,84637.5,0,304.85,295.35,FreeState
2019/01/26,0.890224691,298.6,569.75,0.00925,84845,0,302.575,293.875,FreeState
2019/01/27,3.125,297.075,613.5,0.00975,84962.5,0,300.775,292.6,FreeState
2019/01/28,4.702193637,294.75,524.5,0.012,85062.5,4.95E-05,297.95,291.375,FreeState
2019/01/29,3.953637566,294.4,399.75,0.011875,85157.5,7.50E-07,296.8,291.625,FreeState
2019/01/30,2.125,296.65,480.25,0.010075,84945,0,299.2,292.9,FreeState
2019/01/31,2.55856405,299.175,598,0.009725,84930,0,301.725,295.3,FreeState
2019/02/01,3.44419802,295.95,463.5,0.012225,85127.5,1.85E-05,298.925,293.75,FreeState
2019/02/02,3.054607176,295.1,394,0.011975,85127.5,1.53E-05,297.075,292.275,FreeState
2019/02/03,2.918154382,292.975,323.5,0.012925,84920,0.00019225,295.125,291.275,FreeState
2019/02/04,1.906895383,293.7,353.5,0.01105,85025,0,296.9,290.075,FreeState
2019/02/05,2.905275374,294.175,441,0.01175,85272.5,0,297.4,290.55,FreeState
2019/02/06,2.617250466,296.65,466.75,0.0119,85155,0,299.875,292.8,FreeState
2019/02/07,2.729125318,298.775,454,0.012525,85110,0,302.25,294.8,FreeState
2019/02/08,2.325537572,297.15,442.25,0.01275,85200,4.00E-06,300.05,294.7,FreeState
2019/02/09,1.257229096,298.675,396.25,0.012775,85165,4.25E-06,301.15,295.775,FreeState
2019/02/10,3.324248035,295.575,392,0.01415,85030,0.00010025,298.1,293.5,FreeState
2019/02/11,1.979425422,292.8,153,0.0161,84832.5,0.00019675,294.25,291.6,FreeState
2019/02/12,2.342007686,292.1,175.5,0.01515,84757.5,0.00014075,293.275,290.975,FreeState
2019/02/13,2.639720629,292.075,132.75,0.01565,85205,0.0001385,293.8,290.675,FreeState
2019/02/14,2.7443123,291.825,111.75,0.01565,85317.5,0.000158,293.15,290.475,FreeState
2019/02/15,1.471393897,290.875,94.75,0.014875,85142.5,0.00013625,292.125,289.925,FreeState
2019/02/16,1.960229578,291.2,189,0.01385,85037.5,3.68E-05,293.225,289.275,FreeState
2019/02/17,2.984229381,291.975,403.75,0.010625,85162.5,0,295.9,288.75,FreeState
2019/02/18,1.806239187,293.925,349,0.010075,85145,0,298.275,288.75,FreeState
2019/02/19,1.852700731,294.95,449,0.00995,84955,0,298.35,290.375,FreeState
2019/02/20,2.364450253,296.675,522,0.00915,85015,0,299.975,292.825,FreeState
2019/02/21,0.651920241,297.8,491.25,0.010225,85185,0,301.7,292.9,FreeState
2019/02/22,2.443869882,297.7,529.5,0.0102,85060,0,300.7,293.825,FreeState
2019/02/23,2.751363298,296.825,673,0.005725,84770,0,300.875,293.6,FreeState
2019/02/24,0.862046982,296.425,590,0.007225,84845,0,301.15,291.05,FreeState
2019/02/25,1.511621646,295.925,485.25,0.008275,84860,0,299.625,291.25,FreeState
2019/02/26,3.259601203,296.4,643,0.00605,84637.5,0,299.975,292.1,FreeState
2019/02/27,2.300543414,294.1,612.75,0.00595,84695,0,298.95,289.375,FreeState
2019/02/28,1.625,293.8,561.25,0.005,84842.5,0,298.95,288.275,FreeState
2019/03/01,0.721110255,293.2,509,0.00675,84897.5,0,299.25,287.3,FreeState
2019/03/02,2.174425211,295.55,615.25,0.00635,84832.5,0,300.925,290.2,FreeState
2019/03/03,1.625769049,295.95,535,0.00675,84820,0,300.775,290.05,FreeState
2019/03/04,1.906075812,296.15,559,0.00725,84862.5,0,300.275,290.475,FreeState
2008/11/17,3.12299936,296.775,548,0.010375,85120,9.99E-08,299.525,292.45,Gauteng
2008/11/18,4.25,295.3,573.75,0.010775,85305,9.99E-08,298.275,291.65,Gauteng
2008/11/19,3.500892743,290.6,254.5,0.01305,85862.5,0.00012735,292.55,288.775,Gauteng
2008/11/20,1.345594664,289.975,165,0.0125,85992.5,2.81E-05,292.45,287.525,Gauteng
2008/11/21,1.95016025,291.05,189.75,0.01365,85882.5,0.00010935,292.775,288.925,Gauteng
2008/11/22,1.142639488,289.85,120.5,0.013825,85517.5,0.00011005,291.525,288.5,Gauteng
2008/11/23,1.051189802,291.25,118,0.014775,85440,0.000114325,293.575,289.4,Gauteng
2008/11/24,1.667708008,292.55,140.25,0.015975,85535,7.28E-05,295,290.275,Gauteng
2008/11/25,2.31097923,294.575,255.75,0.014875,85715,1.63E-05,298.1,291.475,Gauteng
2008/11/26,3.246632871,293.3,197.25,0.015375,85787.5,9.11E-05,295.65,291.5,Gauteng
2008/11/27,2.026388413,292.175,214,0.015375,85537.5,0.00011685,294.475,290.375,Gauteng
2008/11/28,2.290196498,294.6,292.25,0.01335,85475,2.13E-05,297.275,291.575,Gauteng
2008/11/29,2.641259169,295.625,452.25,0.010225,85542.5,9.99E-08,299.025,292.175,Gauteng
2008/11/30,1.185854123,296.9,393.5,0.011825,85752.5,6.43E-05,300.45,293.525,Gauteng
2008/12/01,3.085854825,291.625,218.75,0.014675,86007.5,6.26E-05,293.475,290.425,Gauteng
2008/12/02,0.618465844,294.175,255.75,0.013125,85810,1.31E-05,297.375,290.75,Gauteng
2008/12/03,1.43047195,296.35,281.25,0.013375,85540,8.57E-06,299.2,292.75,Gauteng
2008/12/04,2.298097039,295.5,376,0.0122,85465,9.99E-08,298.25,292.45,Gauteng
2008/12/05,2.192316127,296.325,479.25,0.0119,85735,9.99E-08,299.45,292.75,Gauteng
2008/12/06,2.810805045,293.225,287,0.014275,86032.5,9.58E-05,295.8,290.95,Gauteng
2008/12/07,2.46221445,292.225,187.25,0.0152,85962.5,0.000118575,294.225,290.525,Gauteng
2008/12/08,1.566045976,292.475,165.5,0.0154,85852.5,0.00015935,295.375,290.725,Gauteng
2008/12/09,1.525204904,294.3,272,0.01275,85642.5,9.99E-08,297.575,291.075,Gauteng
2008/12/10,1.789203734,294.65,402.75,0.010275,85700,9.99E-08,298.375,291.1,Gauteng
2008/12/11,1.352081728,295.975,492.25,0.0091,85620,9.99E-08,299.4,291.6,Gauteng
2008/12/12,2.465005071,295.35,377,0.01175,85567.5,9.99E-08,298.3,292.825,Gauteng
2008/12/13,2.302851493,294.175,333.25,0.012025,85442.5,8.50E-07,296.75,291.55,Gauteng
2008/12/14,2.125147054,294.5,362.25,0.01305,85495,3.91E-05,297.25,291.575,Gauteng
2008/12/15,3.309456149,291.325,182.25,0.01465,85760,0.000179025,293.525,289.825,Gauteng
2008/12/16,2.750113634,289.225,161.25,0.013,85807.5,4.68E-05,291.65,287.7,Gauteng
2008/12/17,1.940521837,291.85,260.5,0.013375,85572.5,8.82E-06,294.675,288.8,Gauteng
2008/12/18,2.645396946,292.35,306,0.013375,85620,2.28E-05,295.225,289.475,Gauteng
2008/12/19,1.69742452,294.8,356.75,0.013125,85410,1.35E-06,298.025,290.5,Gauteng
2008/12/20,2.42706098,296.95,484.25,0.0131,85285,2.35E-06,300.475,292.975,Gauteng
2008/12/21,2.403773076,297.625,484.5,0.012775,85327.5,9.99E-08,301.325,293.85,Gauteng
2008/12/22,2.153050162,293.95,180.75,0.016625,85232.5,0.000188075,296.35,292.75,Gauteng
2008/12/23,1.982738006,294.15,132.25,0.0181,85060,0.000151525,295.75,292.75,Gauteng
2008/12/24,1.412887115,294.5,280.5,0.014175,85175,9.99E-08,297.825,291.55,Gauteng
2008/12/25,3.631115531,291.325,304.75,0.0134,85425,6.31E-05,293.7,288.95,Gauteng
2008/12/26,3.201562119,291.325,154.75,0.015425,85367.5,0.000111075,292.525,289.625,Gauteng
2008/12/27,2.901939007,291.475,154.5,0.0156,85372.5,0.00010285,293.2,289.85,Gauteng
2008/12/28,3.252402958,291.375,74.75,0.015475,85110,0.000138025,292.225,290.35,Gauteng
2008/12/29,1.914418972,292.625,137.5,0.0162,84990,0.000115825,293.925,291.375,Gauteng
2008/12/30,1.315769737,294.7,186.25,0.01695,85077.5,3.51E-05,298.1,291.875,Gauteng
2008/12/31,2.545829924,293.25,183.5,0.0167,85380,0.0001128,295.35,290.95,Gauteng
2009/01/01,2.110835143,291.65,136.75,0.015475,85492.5,0.000133825,293.325,290.3,Gauteng
2009/01/02,2.754201336,292.375,131.75,0.015975,85450,0.0001921,294.225,291,Gauteng
2009/01/03,2.205107707,292.25,145.75,0.0156,85397.5,0.0001366,293.925,290.775,Gauteng
2009/01/04,1.951441775,292.875,186.75,0.0156,85412.5,4.66E-05,295.35,290.775,Gauteng
2009/01/05,3.099395102,292.8,213.25,0.0163,85435,8.88E-05,294.425,291.025,Gauteng
2009/01/06,2.595428674,293.525,206.5,0.016225,85362.5,4.23E-05,295.625,291.475,Gauteng
2009/01/07,2.050152433,295.275,271.75,0.016125,85412.5,3.63E-05,298.175,292.875,Gauteng
2009/01/08,1.520690633,294.55,171,0.0171,85597.5,0.00013735,297.375,292.85,Gauteng
2009/01/09,1.382931669,294.25,194.75,0.017,85575,5.40E-05,296.8,291.875,Gauteng
2009/01/10,1.209338662,293.675,94.25,0.017425,85447.5,0.0001623,294.95,292.2,Gauteng
2009/01/11,2.765863337,292.85,98.25,0.01675,85382.5,0.000183525,294.1,291.8,Gauteng
2009/01/12,1.808486937,292.925,87,0.017025,85350,0.000180325,293.975,291.875,Gauteng
2009/01/13,0.922293337,293.05,108.75,0.0167,85387.5,0.000188775,294.2,291.525,Gauteng
2009/01/14,0.797652807,293.35,137.5,0.016175,85335,3.13E-05,296,291.7,Gauteng
2009/01/15,3.076625587,292.5,182,0.015875,85562.5,9.40E-05,294.15,290.95,Gauteng
2009/01/16,1.439618005,293.4,178.5,0.015625,85452.5,3.35E-06,296.525,291.4,Gauteng
2009/01/17,1.439618005,295.025,214.75,0.01665,85315,2.93E-05,297.55,292.675,Gauteng
2009/01/18,3.164747225,293.1,152.75,0.01705,85455,0.00011285,294.75,291.875,Gauteng
2009/01/19,2.158268982,293.225,156.25,0.016825,85430,9.46E-05,295.375,291.65,Gauteng
2009/01/20,3.075101624,292.25,151.75,0.0161,85432.5,0.000160525,294.125,290.85,Gauteng
2009/01/21,2.471462118,291.875,160.75,0.015925,85480,0.000110825,293.625,290.325,Gauteng
2009/01/22,1.882319048,291.9,103.25,0.01585,85387.5,0.000141075,292.675,290.6,Gauteng
2009/01/23,1.412887115,293.325,150.75,0.016925,85322.5,0.00014335,295.425,291.625,Gauteng
2009/01/24,2.785677655,292.425,167.5,0.01605,85442.5,9.61E-05,293.875,290.95,Gauteng
2009/01/25,2.028854357,292.225,176.25,0.016,85640,5.98E-05,294.75,290.75,Gauteng
2009/01/26,1.865810816,292.7,161.25,0.016075,85715,7.46E-05,294.475,290.75,Gauteng
2009/01/27,1.068000468,293.075,131.5,0.01645,85692.5,9.78E-05,294.45,291.475,Gauteng
2009/01/28,2.790161286,292.4,114.5,0.015975,85590,0.000211025,293.35,291.4,Gauteng
2009/01/29,2.676051195,292.35,119.75,0.016225,85482.5,0.000144325,293.5,291.1,Gauteng
2009/01/30,0.927698766,292.425,93,0.0164,85497.5,0.000125825,293.425,290.975,Gauteng
2009/01/31,1.542927412,292.2,82.5,0.01625,85507.5,0.000152075,293.45,290.8,Gauteng
2009/02/01,1.320037878,291.45,121.5,0.01545,85585,7.48E-05,293.55,290.2,Gauteng
2009/02/02,1.152443057,291.125,108.5,0.01525,85522.5,0.000122325,292.8,289.35,Gauteng
2009/02/03,1.500833102,292.75,154.75,0.01565,85435,7.86E-05,294.325,290.35,Gauteng
2009/02/04,3.666486738,290.7,88.75,0.0147,85795,0.000123325,292.1,289.85,Gauteng
2009/02/05,2.700462923,289.3,113.5,0.013375,86135,4.91E-05,291.05,288.05,Gauteng
2009/02/06,2.075602322,289.9,151.75,0.013675,86090,4.43E-05,292.425,288.25,Gauteng
2009/02/07,1.138529754,290.95,179.5,0.0142,85767.5,2.93E-05,293.2,287.85,Gauteng
2009/02/08,1.632674187,291.7,184.75,0.014,85610,7.16E-05,294.35,289.375,Gauteng
2009/02/09,0.838152731,292.1,136.5,0.015125,85582.5,9.91E-05,293.8,290.425,Gauteng
2009/02/10,1.931320792,292.225,97.75,0.016125,85737.5,0.00019755,294.2,290.825,Gauteng
2009/02/11,2.798660394,291.225,101.75,0.01515,85890,0.000183825,292.925,290.15,Gauteng
2009/02/12,3.354567781,288.75,154.75,0.012575,86067.5,3.20E-05,290.7,287.65,Gauteng
2009/02/13,0.665676348,289.825,157.25,0.0125,85690,1.10E-06,292.3,287.325,Gauteng
2009/02/14,1.1535272,291.975,264.25,0.012425,85522.5,6.32E-06,294.725,288.35,Gauteng
2009/02/15,1.152443057,293.325,180.25,0.0151,85520,0.000128325,295.275,290.825,Gauteng
2009/02/16,1.96977156,293,142.25,0.016325,85457.5,0.000101325,295.525,291.25,Gauteng
2009/02/17,2.620233768,292.525,138.25,0.01625,85617.5,0.00012905,294.2,291.15,Gauteng
2009/02/18,1.575793451,292.075,116.75,0.01585,85612.5,0.00010435,294.325,290.975,Gauteng
2009/02/19,0.316227766,292.95,118.5,0.016425,85490,9.55E-05,295.375,291.125,Gauteng
2009/02/20,2.354384208,292.025,124.25,0.01565,85795,0.00010955,294.3,290.95,Gauteng
2009/02/21,1.15974135,291.925,171,0.0146,85622.5,5.66E-05,295.125,290.125,Gauteng
2009/02/22,1.677982419,292.425,125.5,0.015625,85557.5,0.00017355,295.075,290.35,Gauteng
2009/02/23,3.85,289.925,133.5,0.01365,85920,7.29E-05,291.775,288.8,Gauteng
2009/02/24,2.389168265,290.075,117.75,0.01385,86005,5.18E-05,291.3,288.575,Gauteng
2009/02/25,0.965660396,290.95,117.75,0.01455,85877.5,6.18E-05,292.825,289.25,Gauteng
2009/02/26,0.743303437,292.375,106.5,0.01595,85522.5,0.000147525,294.3,290.675,Gauteng
2009/02/27,0.827647268,292.15,100.75,0.01595,85385,0.0001316,293.725,290.55,Gauteng
2009/02/28,0.991526601,291.675,100.75,0.015675,85425,0.000132575,293.15,290.375,Gauteng
2009/03/01,3.175295262,290.025,120,0.0139,85712.5,0.0001286,291.975,289.225,Gauteng
2009/03/02,1.736555499,289.7,144.5,0.0134,85795,7.58E-05,293,287.925,Gauteng
2009/03/03,0.400780489,291.075,135.75,0.0144,85722.5,0.0001008,294.35,288.95,Gauteng
2009/03/04,2.627974505,289.175,132.75,0.013025,85897.5,6.23E-05,292.175,287.85,Gauteng
2009/03/05,2.665520587,288.35,229.75,0.011675,86167.5,9.99E-08,291.25,286.025,Gauteng
2009/03/06,0.980114789,289.075,249,0.011125,86035,9.99E-08,292.7,286.25,Gauteng
2009/03/07,2.110835143,290.575,227,0.011225,85745,7.32E-06,293.45,287.4,Gauteng
2009/03/08,0.743303437,291.2,231.75,0.01155,85685,1.46E-05,293.925,288.1,Gauteng
2009/03/09,1.97040605,290.95,136.75,0.0142,85902.5,0.00013905,292.95,289.175,Gauteng
2009/03/10,1.1294357,289.825,117,0.0137,85757.5,9.18E-05,291.575,288.525,Gauteng
